"item-value";"stat-multiple";"stat-type";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
"0";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"4";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"4";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"4";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"1";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
;"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
;"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
;"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"m"
"7";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"83";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"16";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"183";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"26.1428571429";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"27.6479323506";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"764.4081632653";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Adam Whitman RPA";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Walter Rottinghaus";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Edythe Hodgen";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"13";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"13";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"19";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"15.2857142857";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"14";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"M";"false";"min";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"M";"false";"max";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"M";"false";"median";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_positive_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"max_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"avg_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"median_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"non_unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"duplicate";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"distinct";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"12/16/1978";"false";"min";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2003-12-06";"false";"max";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1949-12-17";"false";"median";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"min_positive_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"min_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"max_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"avg_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"median_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"distinct";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"16.11.1978";"false";"min";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2003-12-06";"false";"max";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1978-16-12";"false";"median";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"min_positive_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"min_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"max_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"avg_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"median_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"5";"false";"count_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"count_not_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"distinct";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"07801211963";"false";"min";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"HI:123456";"false";"max";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"HI:123456";"false";"median";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"9";"false";"min_positive_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"9";"false";"min_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"11";"false";"max_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"10";"false";"avg_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"9";"false";"median_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"count_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"count_not_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"distinct";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"44 7700 900109,44 7700 900005";"false";"min";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"447700 900696 , +447a01211963";"false";"max";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"44 7700 900489";"false";"median";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"14";"false";"min_positive_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"14";"false";"min_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"29";"false";"max_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"21.5";"false";"avg_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"14";"false";"median_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"non_unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"duplicate";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"count_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"5";"false";"count_not_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"distinct";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"dr.john.smith@gmail.c";"false";"min";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"smith.john@gmail.com";"false";"max";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"john.smith@.com";"false";"median";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"15";"false";"min_positive_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"15";"false";"min_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"21";"false";"max_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"19.4";"false";"avg_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"20";"false";"median_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"non_unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"duplicate";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"count_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"count_not_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"distinct";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"max";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"median";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_positive_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"max_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"avg_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"median_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"non_unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"duplicate";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"count_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"6";"false";"count_not_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"distinct";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"min";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"max";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"median";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_positive_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"max_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"avg_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"median_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"non_unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"7";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"5";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"3";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Z046";"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Z051";"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"Z050";"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"4";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"2";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"M"
"1";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"73";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"73";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"73";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"73";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"73";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"Cryderman Felton";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"Cryderman Felton";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"Cryderman Felton";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"16";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"16";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"16";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"16";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"16";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"1";"false";"unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"mail";"false";"min";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"mail";"false";"max";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"mail";"false";"median";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"4";"false";"min_positive_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
"4";"false";"min_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mail"
