"item-count";"ProfileInternalColumnName";"ProfileSourceAttributeName";"item-percent";"item-value";"ProfileInputName";"ProfileSourceAttributeType";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
1;"S_4";"BirthDate";"2.5641025641%";"1933-09-00";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1939-05-12";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1952-12-19";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1953-06-23";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1956-05-16";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1960-09-16";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1971-03-28";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1988-10-26";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1993-03-05";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"2001-05-07";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"4038-11-21";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"5.1.1982";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"781216";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"B. 1982-01-05";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
35;"S_5";"Description";"89.7435897436%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_5";"Description";"5.1282051282%";"07801211963";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_5";"Description";"5.1282051282%";"HI:123456";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_6";"Mobile";"7.6923076923%";"44 7700 900732";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_6";"Mobile";"5.1282051282%";"44 7700 900005";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_6";"Mobile";"5.1282051282%";"44 7700 900195";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_6";"Mobile";"5.1282051282%";"44 7700 900350";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_6";"Mobile";"5.1282051282%";"44 7700 900945";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900028";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900028 ,44 7700 900301";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900032";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900038";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900109";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900155";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900188";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900188 44 7700 900489";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900198";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900272";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900301, 44 7700 900005";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900301,44 7700 900059";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900425";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900480";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900489 44 7700 900489";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900525";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900537 44 7700 900489";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900537, 44 7700 900005";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900556";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900561 44 7700 900489";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900662";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900696";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900875";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900990";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900990, 44 7700 900005";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900991";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"44 7700 900991 ,44 7700 900301";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
13;"S_7";"Email";"33.3333333333%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_7";"Email";"15.3846153846%";"jane.watson@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_7";"Email";"12.8205128205%";"john.smith@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_7";"Email";"12.8205128205%";"john.will.smith@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
4;"S_7";"Email";"10.2564102564%";"smith.john@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_7";"Email";"7.6923076923%";"john.w.smith@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_7";"Email";"5.1282051282%";"john.smith@.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_7";"Email";"2.5641025641%";"dr.john.smith@gmail.c";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
12;"S_8";"directmailing";"30.7692307692%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
9;"S_8";"directmailing";"23.0769230769%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"S_8";"directmailing";"17.9487179487%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_8";"directmailing";"15.3846153846%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_8";"directmailing";"12.8205128205%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
10;"S_9";"directemail";"25.641025641%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
16;"S_9";"directemail";"41.0256410256%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_5";"Description";"5.1282051282%";"DDDDDDDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_5";"Description";"5.1282051282%";"LL:DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
28;"S_6";"Mobile";"71.7948717949%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
4;"S_6";"Mobile";"10.2564102564%";"DD DDDD DDDDDD DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_6";"Mobile";"7.6923076923%";"DD DDDD DDDDDD, DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_6";"Mobile";"5.1282051282%";"DD DDDD DDDDDD ,DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_6";"Mobile";"2.5641025641%";"DD DDDD DDDDDD,DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
13;"S_7";"Email";"33.3333333333%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_7";"Email";"15.3846153846%";"LLLL.LLLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_7";"Email";"12.8205128205%";"LLLL.LLLL.LLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_7";"Email";"12.8205128205%";"LLLL.LLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
4;"S_7";"Email";"10.2564102564%";"LLLLL.LLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_7";"Email";"7.6923076923%";"LLLL.L.LLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_7";"Email";"5.1282051282%";"LLLL.LLLLL@.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_7";"Email";"2.5641025641%";"LL.LLLL.LLLLL@LLLLL.L";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
12;"S_8";"directmailing";"30.7692307692%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
27;"S_8";"directmailing";"69.2307692308%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
10;"S_9";"directemail";"25.641025641%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
29;"S_9";"directemail";"74.358974359%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
12;"S_10";"directtelephone";"30.7692307692%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
27;"S_10";"directtelephone";"69.2307692308%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
11;"S_11";"titleCode";"28.2051282051%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
28;"S_11";"titleCode";"71.7948717949%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_9";"directemail";"12.8205128205%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_9";"directemail";"12.8205128205%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_9";"directemail";"7.6923076923%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
12;"S_10";"directtelephone";"30.7692307692%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
10;"S_10";"directtelephone";"25.641025641%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"S_10";"directtelephone";"17.9487179487%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_10";"directtelephone";"15.3846153846%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
4;"S_10";"directtelephone";"10.2564102564%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
11;"S_11";"titleCode";"28.2051282051%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_11";"titleCode";"15.3846153846%";"Z046";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_11";"titleCode";"15.3846153846%";"Z049";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"S_11";"titleCode";"15.3846153846%";"Z050";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_11";"titleCode";"12.8205128205%";"Z021";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"S_11";"titleCode";"12.8205128205%";"Z051";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
